platform,measurement,latency_ms
tcml_compute_cuda,offline_window,1.726069
tcml_compute_cuda,offline_window,1.739174
tcml_compute_cuda,offline_window,1.728167
tcml_compute_cuda,offline_window,1.738036
tcml_compute_cuda,offline_window,1.724314
tcml_compute_cuda,offline_window,1.728612
tcml_compute_cuda,offline_window,1.738825
tcml_compute_cuda,offline_window,1.727789
tcml_compute_cuda,offline_window,1.735955
tcml_compute_cuda,offline_window,1.728853
tcml_compute_cuda,offline_window,1.729399
tcml_compute_cuda,offline_window,1.725065
tcml_compute_cuda,offline_window,1.727129
tcml_compute_cuda,offline_window,1.733381
tcml_compute_cuda,offline_window,1.725721
tcml_compute_cuda,offline_window,1.734749
tcml_compute_cuda,offline_window,1.729572
tcml_compute_cuda,offline_window,1.730086
tcml_compute_cuda,offline_window,1.725705
tcml_compute_cuda,offline_window,1.72745
tcml_compute_cuda,offline_window,1.730286
tcml_compute_cuda,offline_window,1.719649
tcml_compute_cuda,offline_window,1.735346
tcml_compute_cuda,offline_window,1.723636
tcml_compute_cuda,offline_window,1.74264
tcml_compute_cuda,offline_window,1.718901
tcml_compute_cuda,offline_window,1.738406
tcml_compute_cuda,offline_window,1.72785
tcml_compute_cuda,offline_window,1.724247
tcml_compute_cuda,offline_window,1.737415
tcml_compute_cuda,offline_window,1.737398
tcml_compute_cuda,offline_window,1.745115
tcml_compute_cuda,offline_window,1.738617
tcml_compute_cuda,offline_window,1.745841
tcml_compute_cuda,offline_window,1.724339
tcml_compute_cuda,offline_window,1.725338
tcml_compute_cuda,offline_window,1.808889
tcml_compute_cuda,offline_window,1.728098
tcml_compute_cuda,offline_window,1.738802
tcml_compute_cuda,offline_window,1.723834
tcml_compute_cuda,offline_window,1.740567
tcml_compute_cuda,offline_window,1.758886
tcml_compute_cuda,offline_window,1.787509
tcml_compute_cuda,offline_window,1.725911
tcml_compute_cuda,offline_window,1.724752
tcml_compute_cuda,offline_window,1.739842
tcml_compute_cuda,offline_window,1.723846
tcml_compute_cuda,offline_window,1.78605
tcml_compute_cuda,offline_window,1.747558
tcml_compute_cuda,offline_window,1.728185
tcml_compute_cuda,offline_window,1.722918
tcml_compute_cuda,offline_window,1.732266
tcml_compute_cuda,offline_window,1.725273
tcml_compute_cuda,offline_window,1.722425
tcml_compute_cuda,offline_window,1.734099
tcml_compute_cuda,offline_window,1.725848
tcml_compute_cuda,offline_window,1.736165
tcml_compute_cuda,offline_window,1.719949
tcml_compute_cuda,offline_window,1.728802
tcml_compute_cuda,offline_window,1.798519
tcml_compute_cuda,offline_window,1.726391
tcml_compute_cuda,offline_window,1.739059
tcml_compute_cuda,offline_window,1.724495
tcml_compute_cuda,offline_window,1.738686
tcml_compute_cuda,offline_window,1.724507
tcml_compute_cuda,offline_window,1.738878
tcml_compute_cuda,offline_window,1.728109
tcml_compute_cuda,offline_window,1.741613
tcml_compute_cuda,offline_window,1.732724
tcml_compute_cuda,offline_window,1.726756
tcml_compute_cuda,offline_window,1.796736
tcml_compute_cuda,offline_window,1.729183
tcml_compute_cuda,offline_window,1.73149
tcml_compute_cuda,offline_window,1.725815
tcml_compute_cuda,offline_window,1.735944
tcml_compute_cuda,offline_window,1.726026
tcml_compute_cuda,offline_window,1.72694
tcml_compute_cuda,offline_window,1.730896
tcml_compute_cuda,offline_window,1.722709
tcml_compute_cuda,offline_window,1.735051
tcml_compute_cuda,offline_window,1.728343
tcml_compute_cuda,offline_window,1.734621
tcml_compute_cuda,offline_window,1.719624
tcml_compute_cuda,offline_window,1.721915
tcml_compute_cuda,offline_window,1.734853
tcml_compute_cuda,offline_window,1.722145
tcml_compute_cuda,offline_window,1.736244
tcml_compute_cuda,offline_window,1.727489
tcml_compute_cuda,offline_window,1.736531
tcml_compute_cuda,offline_window,1.722386
tcml_compute_cuda,offline_window,1.729104
tcml_compute_cuda,offline_window,1.724481
tcml_compute_cuda,offline_window,1.724137
tcml_compute_cuda,offline_window,1.733306
tcml_compute_cuda,offline_window,1.720756
tcml_compute_cuda,offline_window,1.734338
tcml_compute_cuda,offline_window,1.718536
tcml_compute_cuda,offline_window,1.734464
tcml_compute_cuda,offline_window,1.718998
tcml_compute_cuda,offline_window,1.722474
tcml_compute_cuda,offline_window,1.731899
tcml_compute_cuda,offline_window,1.728493
tcml_compute_cuda,offline_window,1.735416
tcml_compute_cuda,offline_window,1.72446
tcml_compute_cuda,offline_window,1.73051
tcml_compute_cuda,offline_window,1.725796
tcml_compute_cuda,offline_window,1.73039
tcml_compute_cuda,offline_window,1.72557
tcml_compute_cuda,offline_window,1.721577
tcml_compute_cuda,offline_window,1.735555
tcml_compute_cuda,offline_window,1.737275
tcml_compute_cuda,offline_window,1.738334
tcml_compute_cuda,offline_window,1.720335
tcml_compute_cuda,offline_window,1.732094
tcml_compute_cuda,offline_window,1.720529
tcml_compute_cuda,offline_window,1.724776
tcml_compute_cuda,offline_window,1.746355
tcml_compute_cuda,offline_window,1.7284
tcml_compute_cuda,offline_window,1.736859
tcml_compute_cuda,offline_window,1.727636
tcml_compute_cuda,offline_window,1.742143
tcml_compute_cuda,offline_window,1.727964
tcml_compute_cuda,offline_window,1.723649
tcml_compute_cuda,offline_window,1.736459
tcml_compute_cuda,offline_window,1.730884
tcml_compute_cuda,offline_window,1.741887
tcml_compute_cuda,offline_window,1.726514
tcml_compute_cuda,offline_window,1.741856
tcml_compute_cuda,offline_window,1.726249
tcml_compute_cuda,offline_window,1.734697
tcml_compute_cuda,offline_window,1.718169
tcml_compute_cuda,offline_window,1.730438
tcml_compute_cuda,offline_window,1.739921
tcml_compute_cuda,offline_window,1.728464
tcml_compute_cuda,offline_window,1.782871
tcml_compute_cuda,offline_window,1.738615
tcml_compute_cuda,offline_window,1.732792
tcml_compute_cuda,offline_window,1.727707
tcml_compute_cuda,offline_window,1.724411
tcml_compute_cuda,offline_window,1.730129
tcml_compute_cuda,offline_window,1.721296
tcml_compute_cuda,offline_window,1.736776
tcml_compute_cuda,offline_window,1.725415
tcml_compute_cuda,offline_window,1.732127
tcml_compute_cuda,offline_window,1.729085
tcml_compute_cuda,offline_window,1.729951
tcml_compute_cuda,offline_window,1.724312
tcml_compute_cuda,offline_window,1.72331
tcml_compute_cuda,offline_window,1.734797
tcml_compute_cuda,offline_window,1.724733
tcml_compute_cuda,offline_window,1.73574
tcml_compute_cuda,offline_window,1.722812
tcml_compute_cuda,offline_window,1.747069
tcml_compute_cuda,offline_window,1.728588
tcml_compute_cuda,offline_window,1.726345
tcml_compute_cuda,offline_window,1.735119
tcml_compute_cuda,offline_window,1.730191
tcml_compute_cuda,offline_window,1.759393
tcml_compute_cuda,offline_window,1.730799
tcml_compute_cuda,offline_window,1.731417
tcml_compute_cuda,offline_window,1.722964
tcml_compute_cuda,offline_window,1.726015
tcml_compute_cuda,offline_window,1.728426
tcml_compute_cuda,offline_window,1.724836
tcml_compute_cuda,offline_window,1.736349
tcml_compute_cuda,offline_window,1.727573
tcml_compute_cuda,offline_window,1.738918
tcml_compute_cuda,offline_window,1.72581
tcml_compute_cuda,offline_window,1.735763
tcml_compute_cuda,offline_window,1.721727
tcml_compute_cuda,offline_window,1.72258
tcml_compute_cuda,offline_window,1.731558
tcml_compute_cuda,offline_window,1.726151
tcml_compute_cuda,offline_window,1.730806
tcml_compute_cuda,offline_window,1.7254
tcml_compute_cuda,offline_window,1.738146
tcml_compute_cuda,offline_window,1.723378
tcml_compute_cuda,offline_window,1.723381
tcml_compute_cuda,offline_window,1.734421
tcml_compute_cuda,offline_window,1.724633
tcml_compute_cuda,offline_window,1.739348
tcml_compute_cuda,offline_window,1.723788
tcml_compute_cuda,offline_window,1.737134
tcml_compute_cuda,offline_window,1.724548
tcml_compute_cuda,offline_window,1.727849
tcml_compute_cuda,offline_window,1.727571
tcml_compute_cuda,offline_window,1.717475
tcml_compute_cuda,offline_window,1.732847
tcml_compute_cuda,offline_window,1.72519
tcml_compute_cuda,offline_window,1.735808
tcml_compute_cuda,offline_window,1.717151
tcml_compute_cuda,offline_window,1.73183
tcml_compute_cuda,offline_window,1.727385
tcml_compute_cuda,offline_window,1.721284
tcml_compute_cuda,offline_window,1.739674
tcml_compute_cuda,offline_window,1.725699
uni_login3_cpu,model_forward,2.789443
uni_login3_cpu,model_forward,2.835893
uni_login3_cpu,model_forward,2.804828
uni_login3_cpu,model_forward,2.758184
uni_login3_cpu,model_forward,2.785937
uni_login3_cpu,model_forward,2.776579
uni_login3_cpu,model_forward,2.778174
uni_login3_cpu,model_forward,2.78139
uni_login3_cpu,model_forward,2.801723
uni_login3_cpu,model_forward,2.775715
uni_login3_cpu,model_forward,2.763115
uni_login3_cpu,model_forward,2.803403
uni_login3_cpu,model_forward,2.784737
uni_login3_cpu,model_forward,2.778335
uni_login3_cpu,model_forward,2.777792
uni_login3_cpu,model_forward,2.783199
uni_login3_cpu,model_forward,2.75677
uni_login3_cpu,model_forward,2.778462
uni_login3_cpu,model_forward,2.781693
uni_login3_cpu,model_forward,2.773647
uni_login3_cpu,model_forward,2.771972
uni_login3_cpu,model_forward,2.771337
uni_login3_cpu,model_forward,2.777034
uni_login3_cpu,model_forward,2.768325
uni_login3_cpu,model_forward,2.819799
uni_login3_cpu,model_forward,2.806604
uni_login3_cpu,model_forward,2.77793
uni_login3_cpu,model_forward,2.7826
uni_login3_cpu,model_forward,2.80491
uni_login3_cpu,model_forward,2.78515
uni_login3_cpu,model_forward,2.780344
uni_login3_cpu,model_forward,2.814133
uni_login3_cpu,model_forward,2.824928
uni_login3_cpu,model_forward,2.760173
uni_login3_cpu,model_forward,2.816615
uni_login3_cpu,model_forward,2.788026
uni_login3_cpu,model_forward,2.775174
uni_login3_cpu,model_forward,2.810672
uni_login3_cpu,model_forward,2.792281
uni_login3_cpu,model_forward,2.792227
uni_login3_cpu,model_forward,2.772683
uni_login3_cpu,model_forward,2.789985
uni_login3_cpu,model_forward,2.801394
uni_login3_cpu,model_forward,2.777983
uni_login3_cpu,model_forward,2.783715
uni_login3_cpu,model_forward,2.810053
uni_login3_cpu,model_forward,2.784561
uni_login3_cpu,model_forward,2.791474
uni_login3_cpu,model_forward,2.803461
uni_login3_cpu,model_forward,2.796148
uni_login3_cpu,model_forward,2.790265
uni_login3_cpu,model_forward,2.807524
uni_login3_cpu,model_forward,2.802774
uni_login3_cpu,model_forward,2.779286
uni_login3_cpu,model_forward,2.771001
uni_login3_cpu,model_forward,2.772736
uni_login3_cpu,model_forward,2.781112
uni_login3_cpu,model_forward,2.810068
uni_login3_cpu,model_forward,2.785035
uni_login3_cpu,model_forward,2.794387
uni_login3_cpu,model_forward,2.78379
uni_login3_cpu,model_forward,2.806208
uni_login3_cpu,model_forward,2.78331
uni_login3_cpu,model_forward,2.78361
uni_login3_cpu,model_forward,2.805181
uni_login3_cpu,model_forward,2.790615
uni_login3_cpu,model_forward,2.78271
uni_login3_cpu,model_forward,2.794699
uni_login3_cpu,model_forward,2.804358
uni_login3_cpu,model_forward,2.774419
uni_login3_cpu,model_forward,2.782754
uni_login3_cpu,model_forward,2.827381
uni_login3_cpu,model_forward,2.803241
uni_login3_cpu,model_forward,2.790357
uni_login3_cpu,model_forward,2.821586
uni_login3_cpu,model_forward,2.812972
uni_login3_cpu,model_forward,2.792421
uni_login3_cpu,model_forward,2.827052
uni_login3_cpu,model_forward,2.807954
uni_login3_cpu,model_forward,2.791254
uni_login3_cpu,model_forward,2.787372
uni_login3_cpu,model_forward,2.789133
uni_login3_cpu,model_forward,2.78486
uni_login3_cpu,model_forward,2.776459
uni_login3_cpu,model_forward,2.790328
uni_login3_cpu,model_forward,2.798479
uni_login3_cpu,model_forward,2.781937
uni_login3_cpu,model_forward,2.787034
uni_login3_cpu,model_forward,2.794495
uni_login3_cpu,model_forward,2.78477
uni_login3_cpu,model_forward,2.78201
uni_login3_cpu,model_forward,2.805199
uni_login3_cpu,model_forward,2.794892
uni_login3_cpu,model_forward,2.770673
uni_login3_cpu,model_forward,2.817437
uni_login3_cpu,model_forward,2.78437
uni_login3_cpu,model_forward,2.762656
uni_login3_cpu,model_forward,2.795074
uni_login3_cpu,model_forward,2.796715
uni_login3_cpu,model_forward,2.78607
uni_login3_cpu,model_forward,2.791266
uni_login3_cpu,model_forward,2.810638
uni_login3_cpu,model_forward,2.792968
uni_login3_cpu,model_forward,2.783763
uni_login3_cpu,model_forward,2.772832
uni_login3_cpu,model_forward,2.771499
uni_login3_cpu,model_forward,2.76346
uni_login3_cpu,model_forward,2.773483
uni_login3_cpu,model_forward,2.803768
uni_login3_cpu,model_forward,2.748115
uni_login3_cpu,model_forward,2.784599
uni_login3_cpu,model_forward,2.776583
uni_login3_cpu,model_forward,2.772617
uni_login3_cpu,model_forward,2.764623
uni_login3_cpu,model_forward,2.822157
uni_login3_cpu,model_forward,2.760972
uni_login3_cpu,model_forward,2.755919
uni_login3_cpu,model_forward,2.78547
uni_login3_cpu,model_forward,2.805439
uni_login3_cpu,model_forward,2.802946
uni_login3_cpu,model_forward,2.784472
uni_login3_cpu,model_forward,2.782505
uni_login3_cpu,model_forward,2.782687
uni_login3_cpu,model_forward,2.779288
uni_login3_cpu,model_forward,2.810686
uni_login3_cpu,model_forward,2.789993
uni_login3_cpu,model_forward,2.761759
uni_login3_cpu,model_forward,2.78295
uni_login3_cpu,model_forward,2.795634
uni_login3_cpu,model_forward,2.595661
uni_login3_cpu,model_forward,2.395103
uni_login3_cpu,model_forward,2.330097
uni_login3_cpu,model_forward,2.350596
uni_login3_cpu,model_forward,2.369635
uni_login3_cpu,model_forward,2.290471
uni_login3_cpu,model_forward,2.373914
uni_login3_cpu,model_forward,2.284067
uni_login3_cpu,model_forward,2.43841
uni_login3_cpu,model_forward,2.340924
uni_login3_cpu,model_forward,2.463296
uni_login3_cpu,model_forward,2.30739
uni_login3_cpu,model_forward,2.421029
uni_login3_cpu,model_forward,2.297828
uni_login3_cpu,model_forward,2.401869
uni_login3_cpu,model_forward,2.337553
uni_login3_cpu,model_forward,2.385732
uni_login3_cpu,model_forward,2.332257
uni_login3_cpu,model_forward,2.357975
uni_login3_cpu,model_forward,2.410442
uni_login3_cpu,model_forward,2.296386
uni_login3_cpu,model_forward,2.534529
uni_login3_cpu,model_forward,2.320407
uni_login3_cpu,model_forward,2.469207
uni_login3_cpu,model_forward,2.289321
uni_login3_cpu,model_forward,2.429296
uni_login3_cpu,model_forward,2.332326
uni_login3_cpu,model_forward,2.397531
uni_login3_cpu,model_forward,2.388917
uni_login3_cpu,model_forward,2.417711
uni_login3_cpu,model_forward,2.31824
uni_login3_cpu,model_forward,2.372446
uni_login3_cpu,model_forward,2.354909
uni_login3_cpu,model_forward,2.346367
uni_login3_cpu,model_forward,2.551705
uni_login3_cpu,model_forward,2.33157
uni_login3_cpu,model_forward,2.461618
uni_login3_cpu,model_forward,2.280529
uni_login3_cpu,model_forward,2.403517
uni_login3_cpu,model_forward,2.293616
uni_login3_cpu,model_forward,2.387294
uni_login3_cpu,model_forward,2.290949
uni_login3_cpu,model_forward,2.362286
uni_login3_cpu,model_forward,2.327915
uni_login3_cpu,model_forward,2.356461
uni_login3_cpu,model_forward,2.32706
uni_login3_cpu,model_forward,2.316144
uni_login3_cpu,model_forward,2.407356
uni_login3_cpu,model_forward,2.323155
uni_login3_cpu,model_forward,2.426131
uni_login3_cpu,model_forward,2.369748
uni_login3_cpu,model_forward,2.426478
uni_login3_cpu,model_forward,2.289848
uni_login3_cpu,model_forward,2.414578
uni_login3_cpu,model_forward,2.278812
uni_login3_cpu,model_forward,2.469385
uni_login3_cpu,model_forward,2.310053
uni_login3_cpu,model_forward,2.384804
uni_login3_cpu,model_forward,2.33623
uni_login3_cpu,model_forward,2.366648
uni_login3_cpu,model_forward,2.375953
uni_login3_cpu,model_forward,2.275146
uni_login3_cpu,model_forward,2.438708
uni_login3_cpu,model_forward,2.307922
uni_login3_cpu,model_forward,2.398255
uni_login3_cpu,model_forward,2.372039
uni_login3_cpu,model_forward,2.435213
uni_login3_cpu,model_forward,2.298908
uni_login3_cpu,model_forward,2.417543
uni_login3_cpu,model_forward,2.30538
uni_login3_cpu,model_forward,2.446269
uni_login3_cpu,model_forward,2.438654
uni_login3_cpu,model_forward,2.601234
uni_login3_cpu,model_forward,2.49922
uni_login3_cpu,model_forward,2.472099
uni_login3_cpu,model_forward,2.496272
uni_login3_cpu,model_forward,2.394046
uni_login3_cpu,model_forward,2.355776
uni_login3_cpu,model_forward,2.398058
uni_login3_cpu,model_forward,2.375935
uni_login3_cpu,model_forward,2.402805
uni_login3_cpu,model_forward,2.407011
uni_login3_cpu,model_forward,2.390437
uni_login3_cpu,model_forward,2.529328
uni_login3_cpu,model_forward,2.409287
uni_login3_cpu,model_forward,2.450936
uni_login3_cpu,model_forward,2.345193
uni_login3_cpu,model_forward,2.491076
uni_login3_cpu,model_forward,2.592047
uni_login3_cpu,model_forward,2.442744
uni_login3_cpu,model_forward,2.418401
uni_login3_cpu,model_forward,2.419334
uni_login3_cpu,model_forward,2.343218
uni_login3_cpu,model_forward,2.434878
uni_login3_cpu,model_forward,2.292403
uni_login3_cpu,model_forward,2.453073
uni_login3_cpu,model_forward,2.41941
uni_login3_cpu,model_forward,2.328821
uni_login3_cpu,model_forward,2.475596
uni_login3_cpu,model_forward,2.310028
uni_login3_cpu,model_forward,2.398484
uni_login3_cpu,model_forward,2.319845
uni_login3_cpu,model_forward,2.418275
uni_login3_cpu,model_forward,2.348626
uni_login3_cpu,model_forward,2.397892
uni_login3_cpu,model_forward,2.306791
uni_login3_cpu,model_forward,2.479007
uni_login3_cpu,model_forward,2.312992
uni_login3_cpu,model_forward,2.410226
uni_login3_cpu,model_forward,2.265577
uni_login3_cpu,model_forward,2.387523
uni_login3_cpu,model_forward,2.331261
uni_login3_cpu,model_forward,2.30575
uni_login3_cpu,model_forward,2.43317
uni_login3_cpu,model_forward,2.280662
uni_login3_cpu,model_forward,2.450862
uni_login3_cpu,model_forward,2.309704
uni_login3_cpu,model_forward,2.457909
uni_login3_cpu,model_forward,2.43934
uni_login3_cpu,model_forward,2.441526
uni_login3_cpu,model_forward,2.535549
uni_login3_cpu,model_forward,2.485155
uni_login3_cpu,model_forward,2.465631
uni_login3_cpu,model_forward,2.405742
uni_login3_cpu,model_forward,2.266228
uni_login3_cpu,model_forward,2.474714
uni_login3_cpu,model_forward,2.354855
uni_login3_cpu,model_forward,2.395133
uni_login3_cpu,model_forward,2.411623
uni_login3_cpu,model_forward,2.330569
uni_login3_cpu,model_forward,2.409403
uni_login3_cpu,model_forward,2.287554
uni_login3_cpu,model_forward,2.406876
uni_login3_cpu,model_forward,2.287302
uni_login3_cpu,model_forward,2.457309
uni_login3_cpu,model_forward,2.278269
uni_login3_cpu,model_forward,2.46302
uni_login3_cpu,model_forward,2.320524
uni_login3_cpu,model_forward,2.441873
uni_login3_cpu,model_forward,2.275527
uni_login3_cpu,model_forward,2.404081
uni_login3_cpu,model_forward,2.283916
uni_login3_cpu,model_forward,2.402202
uni_login3_cpu,model_forward,2.332693
uni_login3_cpu,model_forward,2.272685
uni_login3_cpu,model_forward,2.435156
uni_login3_cpu,model_forward,2.280595
uni_login3_cpu,model_forward,2.513045
uni_login3_cpu,model_forward,2.325013
uni_login3_cpu,model_forward,2.423703
uni_login3_cpu,model_forward,2.304433
uni_login3_cpu,model_forward,2.415218
uni_login3_cpu,model_forward,2.304868
uni_login3_cpu,model_forward,2.391056
uni_login3_cpu,model_forward,2.294129
uni_login3_cpu,model_forward,2.493341
uni_login3_cpu,model_forward,2.348738
uni_login3_cpu,model_forward,2.375594
uni_login3_cpu,model_forward,2.40841
uni_login3_cpu,model_forward,2.310373
uni_login3_cpu,model_forward,2.496879
uni_login3_cpu,model_forward,2.336263
uni_login3_cpu,model_forward,2.388566
uni_login3_cpu,model_forward,2.344343
uni_login3_cpu,model_forward,2.403969
uni_login3_cpu,model_forward,2.398329
uni_login3_cpu,model_forward,2.40871
uni_login3_cpu,model_forward,2.401746
uni_login3_cpu,model_forward,2.392281
uni_login3_cpu,model_forward,2.336636
uni_login3_cpu,model_forward,2.366479
uni_login3_cpu,model_forward,2.445975
uni_login3_cpu,model_forward,2.438432
uni_login3_cpu,model_forward,2.393849
uni_login3_cpu,model_forward,2.367053
uni_login3_cpu,model_forward,2.398079
uni_login3_cpu,model_forward,2.38657
uni_login3_cpu,model_forward,2.390995
uni_login3_cpu,model_forward,2.287881
uni_login3_cpu,model_forward,2.403234
uni_login3_cpu,model_forward,2.292113
uni_login3_cpu,model_forward,2.385632
uni_login3_cpu,model_forward,2.352486
uni_login3_cpu,model_forward,2.366452
uni_login3_cpu,model_forward,2.388226
uni_login3_cpu,model_forward,2.379723
uni_login3_cpu,model_forward,2.268417
uni_login3_cpu,model_forward,2.395387
uni_login3_cpu,model_forward,2.465798
uni_login3_cpu,model_forward,2.313594
uni_login3_cpu,model_forward,2.413579
uni_login3_cpu,model_forward,2.277878
uni_login3_cpu,model_forward,2.445783
uni_login3_cpu,model_forward,2.342222
uni_login3_cpu,model_forward,2.469998
uni_login3_cpu,model_forward,2.30617
uni_login3_cpu,model_forward,2.409005
uni_login3_cpu,model_forward,2.386433
uni_login3_cpu,model_forward,2.36767
uni_login3_cpu,model_forward,2.34134
uni_login3_cpu,model_forward,2.353925
uni_login3_cpu,model_forward,2.322842
uni_login3_cpu,model_forward,2.315708
uni_login3_cpu,model_forward,2.35885
uni_login3_cpu,model_forward,2.3249
uni_login3_cpu,model_forward,2.388478
uni_login3_cpu,model_forward,2.292905
uni_login3_cpu,model_forward,2.454753
uni_login3_cpu,model_forward,2.275487
uni_login3_cpu,model_forward,2.503297
uni_login3_cpu,model_forward,2.296763
uni_login3_cpu,model_forward,2.378002
uni_login3_cpu,model_forward,2.370125
uni_login3_cpu,model_forward,2.335026
uni_login3_cpu,model_forward,2.392142
uni_login3_cpu,model_forward,2.301127
uni_login3_cpu,model_forward,2.391117
uni_login3_cpu,model_forward,2.329986
uni_login3_cpu,model_forward,2.460253
uni_login3_cpu,model_forward,2.320621
uni_login3_cpu,model_forward,2.407032
uni_login3_cpu,model_forward,2.307944
uni_login3_cpu,model_forward,2.418965
uni_login3_cpu,model_forward,2.36497
uni_login3_cpu,model_forward,2.390009
uni_login3_cpu,model_forward,2.281136
uni_login3_cpu,model_forward,2.389446
uni_login3_cpu,model_forward,2.410134
uni_login3_cpu,model_forward,2.328699
uni_login3_cpu,model_forward,2.330604
uni_login3_cpu,model_forward,2.266541
uni_login3_cpu,model_forward,2.398645
uni_login3_cpu,model_forward,2.282699
uni_login3_cpu,model_forward,2.443464
uni_login3_cpu,model_forward,2.280412
uni_login3_cpu,model_forward,2.406424
uni_login3_cpu,model_forward,2.315037
uni_login3_cpu,model_forward,2.382671
uni_login3_cpu,model_forward,2.300045
uni_login3_cpu,model_forward,2.374946
uni_login3_cpu,model_forward,2.361604
uni_login3_cpu,model_forward,2.336586
uni_login3_cpu,model_forward,2.399831
uni_login3_cpu,model_forward,2.33945
uni_login3_cpu,model_forward,2.408408
uni_login3_cpu,model_forward,2.292182
uni_login3_cpu,model_forward,2.396188
uni_login3_cpu,model_forward,2.283977
uni_login3_cpu,model_forward,2.40939
uni_login3_cpu,model_forward,2.299091
uni_login3_cpu,model_forward,2.472278
uni_login3_cpu,model_forward,2.366205
uni_login3_cpu,model_forward,2.366337
uni_login3_cpu,model_forward,2.372758
uni_login3_cpu,model_forward,2.338432
uni_login3_cpu,model_forward,2.401485
uni_login3_cpu,model_forward,2.284426
uni_login3_cpu,model_forward,2.438346
uni_login3_cpu,model_forward,2.33446
uni_login3_cpu,model_forward,2.491744
uni_login3_cpu,model_forward,2.399143
uni_login3_cpu,model_forward,2.48957
uni_login3_cpu,model_forward,2.322592
uni_login3_cpu,model_forward,2.377768
uni_login3_cpu,model_forward,2.325548
uni_login3_cpu,model_forward,2.41392
uni_login3_cpu,model_forward,2.430604
uni_login3_cpu,model_forward,2.387837
uni_login3_cpu,model_forward,2.378986
uni_login3_cpu,model_forward,2.328606
uni_login3_cpu,model_forward,2.402626
uni_login3_cpu,model_forward,2.428519
uni_login3_cpu,model_forward,2.388015
uni_login3_cpu,model_forward,2.412536
uni_login3_cpu,model_forward,2.47485
uni_login3_cpu,model_forward,2.322056
uni_login3_cpu,model_forward,2.460931
uni_login3_cpu,model_forward,2.288683
uni_login3_cpu,model_forward,2.461482
uni_login3_cpu,model_forward,2.284165
uni_login3_cpu,model_forward,2.403285
uni_login3_cpu,model_forward,2.413495
uni_login3_cpu,model_forward,2.456146
uni_login3_cpu,model_forward,2.312779
uni_login3_cpu,model_forward,2.348122
uni_login3_cpu,model_forward,2.342565
uni_login3_cpu,model_forward,2.310259
uni_login3_cpu,model_forward,2.451723
uni_login3_cpu,model_forward,2.303067
uni_login3_cpu,model_forward,2.362246
uni_login3_cpu,model_forward,2.293828
uni_login3_cpu,model_forward,2.366205
uni_login3_cpu,model_forward,2.3205
uni_login3_cpu,model_forward,2.40058
uni_login3_cpu,model_forward,2.289072
uni_login3_cpu,model_forward,2.428388
uni_login3_cpu,model_forward,2.32102
uni_login3_cpu,model_forward,2.35171
uni_login3_cpu,model_forward,2.333892
uni_login3_cpu,model_forward,2.285104
uni_login3_cpu,model_forward,2.394079
uni_login3_cpu,model_forward,2.28144
uni_login3_cpu,model_forward,2.416112
uni_login3_cpu,model_forward,2.385942
uni_login3_cpu,model_forward,2.385196
uni_login3_cpu,model_forward,2.289696
uni_login3_cpu,model_forward,2.418841
uni_login3_cpu,model_forward,2.292414
uni_login3_cpu,model_forward,2.381445
uni_login3_cpu,model_forward,2.291891
uni_login3_cpu,model_forward,2.356264
uni_login3_cpu,model_forward,2.289931
uni_login3_cpu,model_forward,2.345727
uni_login3_cpu,model_forward,2.41024
uni_login3_cpu,model_forward,2.317309
uni_login3_cpu,model_forward,2.422195
uni_login3_cpu,model_forward,2.267385
uni_login3_cpu,model_forward,2.43266
uni_login3_cpu,model_forward,2.278725
uni_login3_cpu,model_forward,2.404919
uni_login3_cpu,model_forward,2.281612
uni_login3_cpu,model_forward,2.378287
uni_login3_cpu,model_forward,2.292202
uni_login3_cpu,model_forward,2.330765
uni_login3_cpu,model_forward,2.435369
uni_login3_cpu,model_forward,2.290279
uni_login3_cpu,model_forward,2.382311
uni_login3_cpu,model_forward,2.325069
uni_login3_cpu,model_forward,2.359573
uni_login3_cpu,model_forward,2.310186
uni_login3_cpu,model_forward,2.430909
uni_login3_cpu,model_forward,2.324437
uni_login3_cpu,model_forward,2.40195
uni_login3_cpu,model_forward,2.324616
uni_login3_cpu,model_forward,2.397787
uni_login3_cpu,model_forward,2.289283
uni_login3_cpu,model_forward,2.349161
uni_login3_cpu,model_forward,2.370745
uni_login3_cpu,model_forward,2.287001
uni_login3_cpu,model_forward,2.413946
uni_login3_cpu,model_forward,2.27845
uni_login3_cpu,model_forward,2.414061
uni_login3_cpu,model_forward,2.270611
uni_login3_cpu,model_forward,2.407106
uni_login3_cpu,model_forward,2.278069
uni_login3_cpu,model_forward,2.409032
uni_login3_cpu,model_forward,2.368524
uni_login3_cpu,model_forward,2.355216
uni_login3_cpu,model_forward,2.274846
uni_login3_cpu,model_forward,2.306879
uni_login3_cpu,model_forward,2.532222
uni_login3_cpu,model_forward,2.310579
uni_login3_cpu,model_forward,2.371143
uni_login3_cpu,model_forward,2.303609
uni_login3_cpu,model_forward,2.429864
uni_login3_cpu,model_forward,2.333519
uni_login3_cpu,model_forward,2.419851
uni_login3_cpu,model_forward,2.376638
uni_login3_cpu,model_forward,2.486712
uni_login3_cpu,model_forward,2.313463
uni_login3_cpu,model_forward,2.427534
uni_login3_cpu,model_forward,2.384413
uni_login3_cpu,model_forward,2.351263
uni_login3_cpu,model_forward,2.403561
